,ARTIST,BORN-DIED,URL,BioText
54,"ALEKSEYEV, Fyodor Yakovlevich","(b. ca. 1753, St. Petersburg, d. 1824, St. Petersburg)",https://www.wga.hu/bio/a/alekseye/biograph.html,"
Russian painter. He was the son of the caretaker at the Imperial Academy of Arts, where he was admitted in 1764. In 1767, he took a class in ornamental sculpture and later studied scenic painting with Antonio Peresinotti (1708-1778). From 1773 to 1777, he lived in Venice on a fellowship, where he studied to be a theatre artist. This did not appeal to him, however, and he spent much of his time painting landscapes and copying the old masters."
55,"ALENZA Y NIETO, Leonardo","(b. 1807, Madrid, d. 1845, Madrid)",https://www.wga.hu/bio/a/alenza/biograph.html,"
Spanish painter and illustrator. He studied at the Real Academia de S Fernando, Madrid, under Juan Antonio Ribera y Fernández and José de Madrazo y Agudo. He worked independently of court circles and achieved some fame but nevertheless died in such poverty that his burial was paid for by friends. He is often described as the last of the followers of Goya, in whose Caprichos and drawings he found inspiration for the genre scenes for which he became best known. Of these scenes of everyday life and customs the more interesting include The Beating (Madrid, Casón Buen Retiro) and Galician with Puppets (c. 1835; Madrid, Casón Buen Retiro)."
56,"ALESSI, Galeazzo","(b. 1512, Perugia, d. 1572, Perugia)",https://www.wga.hu/bio/a/alessi/biograph.html,"
Italian architect. He studied drawing for civil and military architecture under the direction of Giovanni Battista Caporali. He became the leading mid-sixteenth-century architect in Genoa and Milan."
57,ALESSO DI BENOZZO,"(b. 1473, Firenze, d. 1528, Firenze)",https://www.wga.hu/bio/a/alesso/biograph.html,"
Italian painter. He was one of the thee painter sons of Benozzo Gozzoli. The three sons, Francesco, Gerolamo and Alesso, worked together in Pistoia to execute various commissions including a Maestà for the Palazzo Comunale (left unfinished). They assisted their father during the last years of his life in Pistoia.



"
58,ALEVIZ NOVY,(active 1499-1531 in Russia),https://www.wga.hu/bio/a/aleviz/biograph.html,"
Italian architect and sculptor. He is known also as Aloisio Nuovo, and perhaps can be identified as the sculptor/architect Alvise da Montagnana. He was invited by Ivan III to work in Moscow. He was apprehended by the khan of Crimea, and at his court he built some sections of the famous palace in Bakhchisaray."
59,"ALGARDI, Alessandro","(b. 1598, Bologna, d. 1654, Roma)",https://www.wga.hu/bio/a/algardi/biograph.html,"Italian sculptor, the son of a silk merchant from Bologna. He was trained under Lodovico Carracci at the Accademia degli Incamminati, where he acquired the skills of a first-rate draftsman. After a short period of activity in Mantua (1622), he moved to Rome (1625), where he designed the stucco decorations in San Silvestro al Quirinale and gained some success as a restorer of classical sculptures. With the monument of Cardinal Mellini (d. 1629) in Santa Maria del Popolo, the Frangipani monument in San Marcello al Corso, and the bust of Cardinal Laudivio Zacchia, Algardi emerged as the principal rival of Gian Lorenzo Bernini in the field of portrait sculpture. Lacking Bernini's dynamic vitality and penetrating characterization, Algardi's portraits were appreciated for their sobriety and surface realism."
60,"ALINCBROT, Louis","(b. ca. 1400-10, Bruges, d. 1460, Valencia)",https://www.wga.hu/bio/a/alincbro/biograph.html,"
Flemish painter (also spelt Allyncbrood). He appeared in the painters' register of Bruges in 1432, and 1436-37. In Bruges he studied the paintings of Jan van Eyck. In 1437 he moved to Valencia, Spain where he lived until his death in 1460. The Triptych of the Crucifixion in the Prado, which came from the Carmelite convent in Valencia, is attributed to him."
61,"ALLAR, André-Joseph","(b. 1845, Toulon, d. 1926, Toulon)",https://www.wga.hu/bio/a/allar/biograph.html,"
French sculptor. He won the Prix de Rome in 1869 for sculpture, and became a member of the Académie des Beaux-Arts in 1905. He was also an officer of the Légion d'Honneur."
62,"ALLEGRAIN, Christophe-Gabriel","(b. 1710, Paris, d. 1795, Paris)",https://www.wga.hu/bio/a/allegrai/christop/biograph.html,"
Sculptor, part of a French family of artists. Etienne Allegrain (1644-1736) was a landscape painter who worked predominantly in the tradition of classical scenes established in the mid-17th century by Nicolas Poussin and Claude Lorrain. His brother Jean-Baptiste Allegrain (1644-before 1714) was a sculptor, while his son Gabriel Allegrain (1679-1748) was also a landscape painter, whose works can be distinguished from those of his father only with difficulty. Gabriel's son Christophe-Gabriel Allegrain was a sculptor who was much influenced by his more illustrious contemporary and brother-in-law Jean-Baptiste Pigalle. Christophe-Gabriel's own son Gabriel Allegrain II (1733-after 1779) was a sculptor who worked in the naval dockyard at Rochefort."
63,"ALLEGRAIN, Etienne","(b. 1644, Paris, d. 1736, Paris)",https://www.wga.hu/bio/a/allegrai/etienne/biograph.html,"
Painter, part of a French family of artists. Etienne Allegrain was a landscape painter who worked predominantly in the tradition of classical scenes established in the mid-17th century by Nicolas Poussin and Claude Lorrain. His brother Jean-Baptiste Allegrain (1644-before 1714) was a sculptor, while his son Gabriel Allegrain (1679-1748) was also a landscape painter, whose works can be distinguished from those of his father only with difficulty. Gabriel's son Christophe-Gabriel Allegrain was a sculptor who was much influenced by his more illustrious contemporary and brother-in-law Jean-Baptiste Pigalle."
64,"ALLIO, Domenico I","(b. ca. 1510, Scaria, Lombardy, d. 1563, Graz)",https://www.wga.hu/bio/a/allio/biograph.html,"
Italian architect and engineer, part of a family artists architects, son of the master mason Martino Allio I. There are four branches of this family of artists. The family was originally from Scaria but in the 16th and 17th centuries many family members moved to Austria, Bavaria, Bohemia, and Hungary, where they worked in a variety of fields associated with building. There were many intermarriages in the Allio family and thus the family tree is complex."
65,"ALLORI, Alessandro","(b. 1535, Firenze, d. 1607, Firenze)",https://www.wga.hu/bio/a/allori/alessand/biograph.html,"
Alessandro Allori (1535-1607), Florentine painter, the pupil and adopted son of Bronzino. An early visit to Rome added the influence of late Michelangelo paintings to that of his master's courtly Mannerism. The Pearl Fishers (Studiolo of Francesco I, Palazzo Vecchio, Florence, c.1570) is generally considered his masterpiece; playful and full of artifice, it combines nude figures obviously drawn from Michelangelo with Bronzino's svelteness and enamelled colouring. He was one of the last notable exponents of Mannerism, painting in a style that had become outmoded by the time of his death.

"
66,"ALLORI, Cristofano","(b. 1577, Firenze, d. 1621, Firenze)",https://www.wga.hu/bio/a/allori/cristofa/biograph.html,"
Alessandro Allori (1535-1607), Florentine painter, the pupil and adopted son of Bronzino. An early visit to Rome added the influence of late Michelangelo paintings to that of his master's courtly Mannerism. The Pearl Fishers (Studiolo of Francesco I, Palazzo Vecchio, Florence, c.1570) is generally considered his masterpiece; playful and full of artifice, it combines nude figures obviously drawn from Michelangelo with Bronzino's svelteness and enamelled colouring. He was one of the last notable exponents of Mannerism, painting in a style that had become outmoded by the time of his death.

"
67,"ALLSTON, Washington","(b. 1779, Waccamaw, d. 1843, Cambridgeport)",https://www.wga.hu/bio/a/allston/biograph.html,"
American painter and writer, considered the most important artistic personality of the first generation of Romanticism in the USA. Samuel Taylor Coleridge, who met him in Rome and whose portrait Allston painted (National Portrait Gallery, London), considered him 'a man of... high and rare genius ... whether I contemplate him in the character of a Poet, a Painter, or a Philosophic Analyst'."
68,"ALMA-TADEMA, Lawrence","(b. 1836, Dronrijp, d. 1912, Wiesbaden)",https://www.wga.hu/bio/a/almatade/biograph.html,"
English painter and designer of Dutch birth. The son of a notary, Alma-Tadema demonstrated an early artistic ability. In 1852 he entered the Antwerp Academy, where he studied under Gustaf Wappers (1803-1874), and Nicaise de Keyser (1813-1887). An important influence at this time was Louis de Taye, Professor of Archaeology at the academy and a practicing artist. Alma-Tadema lived and worked with De Taye from 1857 to 1859 and was encouraged by him to depict subjects from the early history of France and Belgium. This taste for historical themes increased when Alma-Tadema entered Baron Henri Leys's studio in 1859 and began assisting him with his monumental frescoes for the Antwerp Town Hall."
69,"ALMONACID, Sebastián de","(b. ca. 1460, Torrijos, d. 1526, ?)",https://www.wga.hu/bio/a/almonaci/biograph.html,"
Spanish sculptor also known as El Maestro Sebastián (Sebastián de Toledo). He was born in Torrijos, although his name suggests that he was a native of Almonacid. He is one of the artists belonging to the group of Torrijos, formed in the workshop of Egas Cueman, including Antón Egas, Enrique Egas, Juan Guas and Alonso de Covarrubias, all related in Torrijos in one way or another. He was active mainly in Castile, in Guadalajara, Segovia and Toledo where he often worked alongside Juan Guas."
70,ALOISIO DA CARCANO,(active 1493-1516 in Russia),https://www.wga.hu/bio/a/aloisio/biograph.html,"
Italian architect, also known by several other names such as Aloisio da Caresana, Aloisio da Milano, Aleviz Milanets and Aleviz Fryazin. He was active in Russia. He came to Moscow in 1494 at the invitation of Ivan III to replace Pietro Antonio Solari as a senior court architect responsible for fortifications and palaces. In 1495, he rebuilt the walls and towers of the Moscow Kremlin along the Neglinnaya River."
71,"ALSLOOT, Denis van","(b. 1570, Bruxelles, d. 1626, Bruxelles)",https://www.wga.hu/bio/a/alsloot/biograph.html,"
Flemish painter. The earliest document referring to him is a receipt dated 26 May 1593 for the gilding and decoration of the Garnier family monument in Notre-Dame-du-Sablon in Brussels. The records of the Brussels painters' guild, which survive only from 1599 onwards, do not mention his admission as a master but show that he took on four apprentices between 1599 and 1625, the last being Pieter van der Borcht. In 1599–1600 he entered the service of Archduke Albert and Archduchess Isabella, who entrusted him with many important commissions. In 1603 and 1604 van Alsloot received two payments from them for the design and weaving of two-and-a-half laps of tapestry with grotesques. This has often been taken, erroneously, to indicate that he held a prominent place in the development of Brussels tapestry manufacturing."
